Node ID, Distance (m), Lat, Lon
352686894, 546146.22, 38.81522, -2.29291 
352686895, 546186.92, 38.81516, -2.29337 
352686896, 546222.98, 38.81507, -2.29377 
352686897, 546264.74, 38.81491, -2.29421 
352686898, 546303.82, 38.81473, -2.29459 
352686899, 546334.98, 38.81452, -2.29484 
352686900, 546362.40, 38.81431, -2.29499 
352686901, 546383.44, 38.81414, -2.29509 
352686902, 546406.84, 38.81393, -2.29514 
352686903, 546431.57, 38.81371, -2.29514 
352686904, 546456.15, 38.81349, -2.29508 
352686905, 546550.68, 38.81270, -2.29467 
352686906, 546571.79, 38.81252, -2.29463 
352686907, 546588.21, 38.81237, -2.29463 
352686908, 546609.80, 38.81218, -2.29471 
352686909, 546628.60, 38.81204, -2.29483 
352725161, 546645.93, 38.81194, -2.29498 
352725162, 546664.62, 38.81186, -2.29517 
352725163, 546682.36, 38.81184, -2.29537 
352725164, 546762.38, 38.81190, -2.29629 
352725166, 546820.95, 38.81188, -2.29697 
352725167, 546897.00, 38.81181, -2.29784 
352725168, 546926.18, 38.81175, -2.29817 
352725169, 546955.78, 38.81164, -2.29848 
352725171, 546976.05, 38.81155, -2.29868 
352725172, 546997.09, 38.81143, -2.29887 
352725173, 547025.22, 38.81125, -2.29910 
352725174, 547145.07, 38.81042, -2.29998 
352725176, 547165.78, 38.81029, -2.30015 
352725178, 547185.29, 38.81018, -2.30033 
352725179, 547206.21, 38.81009, -2.30054 
352725180, 547231.78, 38.81001, -2.30082 
352725181, 547253.00, 38.80997, -2.30106 
352725182, 547279.54, 38.80994, -2.30136 
352725184, 547356.47, 38.80995, -2.30225 
352725185, 547384.09, 38.80996, -2.30257 
352725186, 547407.14, 38.81000, -2.30283 
352725187, 547431.51, 38.81008, -2.30309 
352725188, 547453.12, 38.81020, -2.30329 
352725190, 547473.16, 38.81032, -2.30346 
352725191, 547496.85, 38.81049, -2.30362 
352725192, 547518.48, 38.81067, -2.30372 
352725193, 547604.75, 38.81142, -2.30396 
352725194, 547625.65, 38.81160, -2.30404 
352725196, 547644.38, 38.81174, -2.30416 
352725197, 547663.29, 38.81187, -2.30430 
352725198, 547689.79, 38.81202, -2.30454 
352725199, 547715.49, 38.81212, -2.30481 
352725200, 547740.41, 38.81217, -2.30509 
352725202, 547760.61, 38.81218, -2.30532 
352725203, 547786.93, 38.81214, -2.30562 
352725204, 547803.77, 38.81211, -2.30581 
352726059, 547856.33, 38.81195, -2.30638 
352726062, 547881.38, 38.81184, -2.30663 
352726065, 547905.61, 38.81169, -2.30683 
352726067, 547921.36, 38.81157, -2.30693 
352726069, 547937.57, 38.81144, -2.30702 
352726070, 548015.28, 38.81079, -2.30735 
352726073, 548036.66, 38.81062, -2.30745 
352726081, 548057.96, 38.81046, -2.30760 
352726084, 548082.89, 38.81032, -2.30782 
352726085, 548100.45, 38.81025, -2.30800 
352726087, 548118.54, 38.81021, -2.30821 
352726088, 548141.21, 38.81021, -2.30847 
352726089, 548161.29, 38.81024, -2.30869 
352726090, 548188.64, 38.81035, -2.30898 
352726092, 548345.85, 38.81117, -2.31045 
352726093, 548364.00, 38.81123, -2.31065 
352726094, 548384.37, 38.81128, -2.31087 
352726096, 548409.54, 38.81130, -2.31116 
352726097, 548572.99, 38.81124, -2.31305 
352726098, 548704.36, 38.81105, -2.31454 
352726099, 549041.65, 38.81049, -2.31837 
352726101, 549145.07, 38.81033, -2.31955 
352726102, 549162.09, 38.81032, -2.31974 
352726103, 549187.18, 38.81033, -2.32003 
352726104, 549214.52, 38.81039, -2.32034 
352726106, 549242.70, 38.81049, -2.32063 
352726107, 549272.16, 38.81064, -2.32091 
352726108, 549295.77, 38.81079, -2.32110 
352726109, 549348.49, 38.81118, -2.32146 
352726110, 549494.82, 38.81230, -2.32235 
352726460, 549520.43, 38.81247, -2.32255 
352726461, 549540.07, 38.81258, -2.32273 
352726462, 549557.22, 38.81263, -2.32291 
352726464, 549573.07, 38.81266, -2.32309 
352726465, 549607.78, 38.81269, -2.32349 
352726466, 549701.66, 38.81275, -2.32457 
352726793, 549726.45, 38.81274, -2.32486 
352726795, 549749.88, 38.81269, -2.32512 
352726797, 549771.28, 38.81260, -2.32534 
352726799, 549797.01, 38.81246, -2.32557 
352726801, 549818.67, 38.81232, -2.32574 
352726806, 550078.79, 38.81049, -2.32762 
352726809, 550111.78, 38.81024, -2.32781 
352726811, 550133.15, 38.81006, -2.32791 
352726813, 550154.10, 38.80988, -2.32799 
352726814, 550180.42, 38.80965, -2.32803 
352726817, 550211.19, 38.80937, -2.32803 
352726819, 550231.93, 38.80918, -2.32800 
352726822, 550261.27, 38.80893, -2.32789 
352726824, 550290.59, 38.80870, -2.32774 
352726825, 550422.76, 38.80767, -2.32698 
352726828, 550450.23, 38.80744, -2.32686 
352726829, 550474.74, 38.80723, -2.32679 
353449125, 550496.52, 38.80703, -2.32680 
353449128, 550511.86, 38.80689, -2.32683 
353449130, 550533.84, 38.80671, -2.32693 
353449133, 550559.91, 38.80652, -2.32711 
353449135, 550583.95, 38.80638, -2.32732 
353449138, 550604.76, 38.80628, -2.32752 
353449140, 550633.74, 38.80620, -2.32784 
353449143, 550673.66, 38.80609, -2.32828 
353449145, 550704.42, 38.80602, -2.32862 
353449154, 550842.22, 38.80564, -2.33013 
353449156, 550866.70, 38.80553, -2.33038 
353449158, 550893.56, 38.80535, -2.33059 
353449161, 550995.24, 38.80458, -2.33122 
353449164, 551024.91, 38.80434, -2.33137 
353449166, 551056.51, 38.80407, -2.33146 
353449169, 551089.75, 38.80377, -2.33146 
353449171, 551116.61, 38.80353, -2.33141 
353449174, 551159.61, 38.80316, -2.33127 
353449176, 551196.51, 38.80284, -2.33114 
353449179, 551209.94, 38.80272, -2.33110 
353449181, 551233.75, 38.80251, -2.33111 
353449184, 551250.08, 38.80237, -2.33115 
353449186, 551275.75, 38.80215, -2.33126 
353449189, 551297.62, 38.80198, -2.33139 
353449192, 551342.61, 38.80168, -2.33174 
353449197, 551433.15, 38.80112, -2.33249 
353449199, 551455.63, 38.80101, -2.33271 
353449203, 551481.31, 38.80092, -2.33298 
353449212, 551501.77, 38.80089, -2.33321 
353449217, 551524.21, 38.80089, -2.33347 
353449229, 551552.55, 38.80092, -2.33380 
353449239, 551688.52, 38.80120, -2.33533 
353449250, 551718.24, 38.80121, -2.33567 
353449253, 551747.48, 38.80117, -2.33600 
353449265, 552066.75, 38.80051, -2.33959 
353449278, 552161.32, 38.80029, -2.34064 
353449288, 552363.72, 38.79977, -2.34288 
353449298, 552399.15, 38.79971, -2.34328 
353449307, 552430.37, 38.79969, -2.34364 
353449314, 552535.26, 38.79982, -2.34484 
353449325, 552623.62, 38.79995, -2.34585 
353449334, 552673.50, 38.80006, -2.34640 
353449345, 552729.11, 38.80022, -2.34701 
353449352, 552857.64, 38.80067, -2.34837 
353449361, 552986.04, 38.80120, -2.34970 
353449368, 553027.04, 38.80132, -2.35014 
353449378, 553139.68, 38.80163, -2.35138 
353449386, 553184.53, 38.80171, -2.35189 
353449395, 553209.01, 38.80172, -2.35217 
353449401, 553240.39, 38.80170, -2.35253 
353449408, 553368.57, 38.80139, -2.35396 
353449417, 553418.50, 38.80129, -2.35452 
353449426, 553463.77, 38.80123, -2.35503 
353449433, 553513.88, 38.80117, -2.35561 
353449443, 553535.77, 38.80110, -2.35585 
353449452, 553611.44, 38.80077, -2.35661 
353449458, 553639.62, 38.80069, -2.35692 
353449469, 553667.91, 38.80062, -2.35723 
353449479, 553918.75, 38.80035, -2.36010 
353449488, 553940.79, 38.80031, -2.36035 
353449495, 553969.19, 38.80019, -2.36065 
353449505, 554117.17, 38.79937, -2.36199 
353449513, 554147.85, 38.79923, -2.36229 
353449523, 554178.94, 38.79912, -2.36262 
353449532, 554662.33, 38.79772, -2.36791 
321632359, 554992.98, 38.79674, -2.37151 
321632360, 555038.59, 38.79654, -2.37197 
321632408, 555112.92, 38.79604, -2.37254 
321632038, 555298.77, 38.79462, -2.37367 
321632411, 555354.73, 38.79416, -2.37393 
321632407, 555497.84, 38.79290, -2.37429 
321632039, 555550.81, 38.79247, -2.37454 
321632034, 555630.45, 38.79197, -2.37520 
321632037, 555827.70, 38.79096, -2.37707 
321632040, 555885.25, 38.79061, -2.37756 
321632384, 555942.64, 38.79018, -2.37793 
321632415, 556000.43, 38.78969, -2.37815 
321632401, 556058.68, 38.78917, -2.37819 
321632368, 556189.71, 38.78799, -2.37807 
321632413, 556237.82, 38.78759, -2.37826 
321632410, 556289.48, 38.78722, -2.37862 
321632428, 556366.37, 38.78693, -2.37943 
321632412, 556419.62, 38.78688, -2.38004 
321632783, 556774.89, 38.78733, -2.38410 
321632790, 556821.01, 38.78733, -2.38463 
321632824, 556865.33, 38.78722, -2.38512 
321632773, 556984.41, 38.78656, -2.38620 
321632853, 557029.97, 38.78624, -2.38654 
321632895, 557263.41, 38.78432, -2.38763 
321632797, 557670.83, 38.78108, -2.38982 
321632877, 558252.72, 38.77684, -2.39376 
321632829, 558299.69, 38.77655, -2.39415 
321632846, 558345.52, 38.77638, -2.39463 
321632889, 558391.73, 38.77637, -2.39516 
321632836, 558514.48, 38.77657, -2.39656 
321632918, 559332.84, 38.77517, -2.40583 
321632931, 560442.29, 38.77398, -2.41853 
321632841, 560521.08, 38.77409, -2.41943 
321632923, 560575.04, 38.77407, -2.42005 
321632550, 560611.76, 38.77393, -2.42043 
321632549, 560691.33, 38.77346, -2.42113 
321632548, 560772.36, 38.77317, -2.42198 
321632555, 560878.36, 38.77327, -2.42320 
321632756, 561028.46, 38.77364, -2.42487 
321632749, 561220.50, 38.77358, -2.42708 
321632744, 561271.98, 38.77367, -2.42766 
321632551, 561349.31, 38.77399, -2.42846 
321632730, 561674.61, 38.77597, -2.43121 
321632722, 561737.80, 38.77629, -2.43181 
321632714, 561798.71, 38.77644, -2.43249 
321632765, 561865.07, 38.77639, -2.43325 
321632817, 562128.05, 38.77586, -2.43621 
321632811, 562165.42, 38.77591, -2.43663 
321632806, 562282.94, 38.77629, -2.43790 
321632738, 562322.52, 38.77651, -2.43825 
321632577, 562400.95, 38.77705, -2.43884 
321632571, 562438.99, 38.77724, -2.43920 
321632570, 562496.18, 38.77730, -2.43986 
321632573, 562712.88, 38.77644, -2.44210 
321632572, 562912.46, 38.77631, -2.44440 
321632561, 563004.53, 38.77588, -2.44531 
321632564, 563336.23, 38.77504, -2.44898 
321632565, 563426.20, 38.77456, -2.44982 
321632568, 563494.25, 38.77404, -2.45024 
321632556, 563539.82, 38.77365, -2.45039 
528044908, 563747.81, 38.77178, -2.45054 
528044998, 564160.16, 38.77192, -2.45529 
528044997, 565153.58, 38.77059, -2.46662 
528044996, 565610.10, 38.76925, -2.47160 
528044995, 565984.83, 38.76965, -2.47589 
528044994, 567459.38, 38.76911, -2.49288 
528044993, 568486.26, 38.76911, -2.50473 
528044992, 569150.65, 38.77072, -2.51211 
528044991, 570420.52, 38.76871, -2.52653 
528044990, 570792.59, 38.76778, -2.53065 
528044989, 571411.60, 38.76871, -2.53769 
528044988, 572146.29, 38.76791, -2.54610 
528044987, 572574.79, 38.76925, -2.55073 
528044986, 573596.58, 38.77126, -2.56223 
994114440, 573788.18, 38.77146, -2.56443 
528044985, 573991.48, 38.77110, -2.56673 
569092491, 574171.59, 38.77030, -2.56854 
569092490, 574463.70, 38.76845, -2.57093 
994114864, 574630.55, 38.76783, -2.57269 
569092489, 574648.64, 38.76777, -2.57288 
994114733, 574672.80, 38.76772, -2.57315 
994114621, 574743.01, 38.76758, -2.57394 
994114310, 574812.81, 38.76755, -2.57474 
569092488, 575071.79, 38.76768, -2.57773 
569092464, 575280.57, 38.76695, -2.57995 
994114718, 575913.33, 38.76294, -2.58512 
528044982, 576488.45, 38.75908, -2.58953 
528044981, 577215.39, 38.75466, -2.59571 
528044977, 578585.24, 38.74636, -2.60738 
528044976, 579694.65, 38.73993, -2.61717 
528044975, 580516.92, 38.73498, -2.62420 
528044974, 582332.38, 38.72266, -2.63794 
528044973, 584411.54, 38.71288, -2.65836 
528044972, 585080.96, 38.70966, -2.66489 
528044971, 586200.60, 38.70310, -2.67467 
528044970, 587551.70, 38.69627, -2.68755 
528044966, 587798.30, 38.69533, -2.69012 
1050180086, 587917.31, 38.69507, -2.69145 
1050180360, 587964.92, 38.69485, -2.69098 
1050180374, 588000.43, 38.69455, -2.69111 
1050180228, 588158.72, 38.69354, -2.69241 
1050180294, 588223.27, 38.69318, -2.69298 
1050180147, 588304.03, 38.69260, -2.69355 
1050180106, 588349.12, 38.69224, -2.69378 
1050180343, 588378.01, 38.69231, -2.69409 
1050180386, 588426.74, 38.69197, -2.69444 
1050180124, 588468.59, 38.69197, -2.69493 
1050180378, 588522.81, 38.69227, -2.69542 
1050180150, 588572.30, 38.69263, -2.69575 
1050180320, 588596.64, 38.69283, -2.69588 
1050180164, 588714.46, 38.69229, -2.69706 
1050180137, 588778.73, 38.69204, -2.69772 
1050180182, 588804.25, 38.69194, -2.69798 
1050180407, 588886.36, 38.69166, -2.69886 
1050180109, 589012.89, 38.69080, -2.69981 
1050180346, 589035.69, 38.69062, -2.69996 
1050180391, 589063.19, 38.69044, -2.70017 
1050180239, 589185.84, 38.68952, -2.70095 
1050180315, 589443.51, 38.68798, -2.70317 
1050180162, 589678.88, 38.68659, -2.70521 
1050180262, 589866.82, 38.68530, -2.70662 
1050180122, 589993.17, 38.68420, -2.70693 
1050180252, 590098.00, 38.68333, -2.70741 
1050180324, 590363.81, 38.68126, -2.70894 
1050180167, 590616.23, 38.67925, -2.71029 
1050180271, 590914.27, 38.67664, -2.71108 
1050180129, 591002.31, 38.67596, -2.71160 
1050180180, 591455.83, 38.67254, -2.71445 
1050180405, 591577.78, 38.67177, -2.71545 
1050180083, 591905.43, 38.66981, -2.71827 
1050180292, 592014.77, 38.66913, -2.71917 
1050180359, 592070.51, 38.66874, -2.71958 
1050180204, 592167.78, 38.66806, -2.72028 
1050180156, 592218.58, 38.66774, -2.72069 
1050180385, 592324.17, 38.66709, -2.72159 
1050180089, 592386.59, 38.66658, -2.72187 
1050180309, 592478.75, 38.66579, -2.72220 
1050180341, 592526.31, 38.66546, -2.72255 
1050180178, 592571.26, 38.66520, -2.72294 
1050180234, 592649.73, 38.66478, -2.72367 
1050180105, 592715.99, 38.66443, -2.72428 
1050180184, 592783.06, 38.66405, -2.72489 
1050180415, 592820.64, 38.66380, -2.72518 
1050180118, 592876.54, 38.66341, -2.72559 
1050180348, 592938.42, 38.66296, -2.72601 
1050180366, 593004.72, 38.66244, -2.72638 
1050180209, 593089.67, 38.66175, -2.72679 
1050180278, 593153.26, 38.66124, -2.72712 
1050180135, 593180.42, 38.66103, -2.72728 
1050180186, 593334.56, 38.65988, -2.72828 
1050180418, 593387.35, 38.65951, -2.72866 
1050180120, 593455.97, 38.65900, -2.72910 
1050180351, 593503.25, 38.65866, -2.72943 
1050180368, 593532.60, 38.65848, -2.72967 
1050180216, 593602.15, 38.65809, -2.73030 
1050180282, 593666.76, 38.65771, -2.73087 
1050180139, 593706.37, 38.65745, -2.73117 
1050180231, 593806.11, 38.65678, -2.73194 
1050180101, 593978.62, 38.65561, -2.73325 
1050180149, 594084.33, 38.65488, -2.73403 
1050180376, 594205.88, 38.65405, -2.73493 
1050180401, 594259.82, 38.65373, -2.73540 
1050180254, 594281.32, 38.65363, -2.73561 
1050180326, 594389.25, 38.65333, -2.73679 
1050180168, 594500.97, 38.65289, -2.73795 
1050180125, 594568.62, 38.65246, -2.73851 
1050180357, 594640.17, 38.65192, -2.73895 
1050180404, 594779.84, 38.65084, -2.73978 
1050180268, 594893.22, 38.65011, -2.74069 
1050180290, 595028.50, 38.64916, -2.74166 
1050180145, 595127.03, 38.64846, -2.74236 
1050180202, 595191.99, 38.64807, -2.74291 
1050180422, 595311.74, 38.64752, -2.74410 
1050180161, 595466.18, 38.64679, -2.74561 
1050180388, 595589.11, 38.64613, -2.74675 
1050180090, 595715.67, 38.64531, -2.74775 
1050180313, 595828.14, 38.64446, -2.74846 
1050180344, 595914.59, 38.64400, -2.74926 
1050180179, 596009.05, 38.64355, -2.75018 
1050180237, 596074.82, 38.64305, -2.75059 
1050180107, 596131.93, 38.64257, -2.75080 
1050180408, 596197.22, 38.64205, -2.75115 
1050180275, 596291.91, 38.64146, -2.75195 
1050180347, 596350.14, 38.64100, -2.75227 
1050180183, 596513.29, 38.63972, -2.75319 
1050180208, 596792.42, 38.63754, -2.75477 
1050180088, 596915.72, 38.63664, -2.75560 
1050180133, 597035.39, 38.63589, -2.75659 
1050180364, 597135.02, 38.63542, -2.75757 
1050180099, 597307.56, 38.63473, -2.75935 
1050180323, 597444.90, 38.63413, -2.76073 
1050180373, 597533.70, 38.63354, -2.76142 
1050180225, 597642.62, 38.63279, -2.76223 
1050180249, 597737.02, 38.63232, -2.76313 
1050180116, 597981.46, 38.63111, -2.76548 
1050180165, 598163.88, 38.63025, -2.76727 
1050180400, 598225.33, 38.63009, -2.76795 
1050180355, 598284.37, 38.63004, -2.76862 
1050180200, 598435.02, 38.62994, -2.77035 
1050180265, 598494.56, 38.62982, -2.77102 
1050180123, 598591.74, 38.62941, -2.77201 
1050180143, 598654.92, 38.62923, -2.77269 
1050180371, 598767.20, 38.62911, -2.77398 
1050180421, 598868.96, 38.62901, -2.77514 
1050180288, 598947.23, 38.62895, -2.77604 
1050180384, 598993.02, 38.62888, -2.77656 
1050180233, 599072.13, 38.62869, -2.77744 
1050180299, 599131.90, 38.62853, -2.77810 
1050180154, 599220.57, 38.62829, -2.77907 
1050180177, 599333.94, 38.62797, -2.78031 
1050180403, 599448.53, 38.62765, -2.78156 
1050180104, 599570.14, 38.62727, -2.78287 
1050180339, 599664.53, 38.62680, -2.78378 
1050180273, 599771.16, 38.62622, -2.78476 
1050180132, 599831.99, 38.62594, -2.78536 
1050180181, 599882.88, 38.62579, -2.78591 
1050180406, 599980.24, 38.62548, -2.78696 
1050180087, 600105.57, 38.62511, -2.78832 
1050180297, 600261.48, 38.62459, -2.78999 
1050180362, 600310.31, 38.62436, -2.79047 
1050180206, 600410.64, 38.62383, -2.79141 
1050180317, 600660.70, 38.62253, -2.79376 
1050180163, 600772.05, 38.62196, -2.79481 
1050180222, 600830.98, 38.62172, -2.79541 
1050180091, 600928.40, 38.62138, -2.79644 
1050180108, 600983.82, 38.62123, -2.79705 
1050180345, 601035.03, 38.62115, -2.79763 
1050180392, 601338.59, 38.62069, -2.80108 
1050180243, 601574.90, 38.62031, -2.80375 
1050180198, 601628.24, 38.62032, -2.80437 
1050180420, 601678.33, 38.62040, -2.80494 
1050180121, 601732.46, 38.62033, -2.80555 
1050180353, 601775.36, 38.62026, -2.80604 
1050180369, 601847.06, 38.62009, -2.80683 
1050180219, 601887.87, 38.61975, -2.80702 
1050180286, 601944.84, 38.61932, -2.80667 
1050180142, 602004.23, 38.61878, -2.80660 
1050180232, 602055.38, 38.61834, -2.80645 
1050180103, 602115.61, 38.61787, -2.80611 
1050180152, 602180.35, 38.61758, -2.80676 
1050180383, 602280.92, 38.61688, -2.80749 
1050180402, 602338.25, 38.61637, -2.80743 
1050180256, 602387.25, 38.61599, -2.80773 
1050180337, 602436.96, 38.61586, -2.80828 
1050180170, 602487.94, 38.61611, -2.80877 
1050180131, 602536.68, 38.61621, -2.80932 
1050180389, 602554.81, 38.61619, -2.80953 
247677374, 602625.30, 38.61595, -2.81028 
247677373, 602696.95, 38.61586, -2.81110 
247677372, 602862.60, 38.61580, -2.81300 
247677370, 603035.48, 38.61548, -2.81495 
247677369, 603120.37, 38.61522, -2.81587 
247677390, 603369.49, 38.61415, -2.81839 
247677389, 603521.26, 38.61377, -2.82006 
247677387, 603805.61, 38.61343, -2.82331 
247677386, 604042.16, 38.61286, -2.82593 
247677384, 604083.44, 38.61287, -2.82640 
247677383, 604269.71, 38.61330, -2.82848 
247677381, 604333.37, 38.61325, -2.82921 
247677380, 604510.63, 38.61256, -2.83104 
247677442, 604605.90, 38.61206, -2.83194 
247677444, 604787.29, 38.61094, -2.83346 
247677445, 605042.88, 38.60997, -2.83613 
247677446, 605315.02, 38.60851, -2.83863 
247677436, 605561.95, 38.60758, -2.84122 
247677438, 605673.53, 38.60811, -2.84230 
247677439, 605727.87, 38.60850, -2.84270 
247679299, 605732.77, 38.60853, -2.84273 
247679300, 605738.58, 38.60858, -2.84276 
247679301, 605744.69, 38.60860, -2.84282 
247679302, 605751.21, 38.60859, -2.84289 
247679303, 605757.27, 38.60855, -2.84295 
247677457, 605762.32, 38.60853, -2.84299 
247677447, 605904.79, 38.60791, -2.84443 
247677449, 605954.70, 38.60764, -2.84489 
247677450, 606081.99, 38.60682, -2.84591 
247677452, 606248.99, 38.60551, -2.84686 
247677420, 606475.73, 38.60389, -2.84844 
247677419, 606762.63, 38.60237, -2.85111 
247677424, 606828.60, 38.60195, -2.85165 
247677423, 607323.56, 38.59824, -2.85480 
247677415, 607515.00, 38.59663, -2.85558 
247677414, 607753.51, 38.59476, -2.85691 
247677418, 608512.52, 38.58868, -2.86088 
247677417, 608570.21, 38.58827, -2.86130 
247677432, 608658.21, 38.58776, -2.86207 
247677431, 608904.21, 38.58650, -2.86439 
247677435, 609290.37, 38.58435, -2.86788 
247677434, 609414.21, 38.58387, -2.86917 
247677426, 609727.67, 38.58333, -2.87271 
247677425, 609789.49, 38.58317, -2.87339 
247677429, 609851.99, 38.58292, -2.87403 
247677428, 610177.35, 38.58116, -2.87703 
247677495, 610448.25, 38.57981, -2.87962 
247677494, 610549.04, 38.57936, -2.88063 
